time,lat,lon,precipitation
2022-01-30,-26.5,-87.5,0.0
2022-01-30,-26.5,-86.5,0.0
2022-01-30,-26.5,-85.5,0.0
2022-01-30,-26.5,-84.5,0.0
2022-01-30,-26.5,-83.5,0.0
2022-01-30,-26.5,-82.5,0.0
2022-01-30,-26.5,-81.5,0.0
2022-01-30,-26.5,-80.5,0.0
2022-01-30,-26.5,-79.5,0.0
2022-01-30,-26.5,-78.5,0.0
2022-01-30,-26.5,-77.5,0.0
2022-01-30,-26.5,-76.5,0.0
2022-01-30,-26.5,-75.5,0.0
2022-01-30,-26.5,-74.5,0.0
2022-01-30,-26.5,-73.5,0.0
2022-01-30,-26.5,-72.5,0.0
2022-01-30,-26.5,-71.5,0.0
2022-01-30,-26.5,-70.5,0.0
2022-01-30,-26.5,-69.5,0.0
2022-01-30,-26.5,-68.5,0.06
2022-01-30,-26.5,-67.5,0.1
2022-01-30,-26.5,-66.5,2.27
2022-01-30,-26.5,-65.5,1.97
2022-01-30,-26.5,-64.5,0.77
2022-01-30,-26.5,-63.5,0.0
2022-01-30,-26.5,-62.5,0.0
2022-01-30,-26.5,-61.5,0.0
2022-01-30,-26.5,-60.5,0.0
2022-01-30,-26.5,-59.5,0.0
2022-01-30,-26.5,-58.5,0.0
2022-01-30,-26.5,-57.5,0.0
2022-01-30,-26.5,-56.5,0.0
2022-01-30,-26.5,-55.5,0.0
2022-01-30,-26.5,-54.5,0.03
2022-01-30,-26.5,-53.5,1.96
2022-01-30,-26.5,-52.5,7.57
2022-01-30,-26.5,-51.5,5.79
2022-01-30,-26.5,-50.5,0.05
2022-01-30,-26.5,-49.5,1.42
2022-01-30,-26.5,-48.5,0.81
2022-01-30,-26.5,-47.5,4.68
2022-01-30,-26.5,-46.5,3.72
2022-01-30,-26.5,-45.5,6.03
2022-01-30,-26.5,-44.5,14.17
2022-01-30,-26.5,-43.5,19.58
2022-01-30,-26.5,-42.5,18.83
2022-01-30,-26.5,-41.5,14.82
2022-01-30,-26.5,-40.5,15.67
2022-01-30,-26.5,-39.5,25.78
2022-01-30,-26.5,-38.5,21.9
2022-01-30,-26.5,-37.5,41.16
2022-01-30,-26.5,-36.5,31.54
2022-01-30,-26.5,-35.5,10.23
2022-01-30,-26.5,-34.5,0.17
2022-01-30,-26.5,-33.5,0.0
2022-01-30,-26.5,-32.5,0.25
2022-01-30,-26.5,-31.5,3.97
2022-01-30,-26.5,-30.5,3.6
2022-01-30,-26.5,-29.5,0.21
2022-01-30,-26.5,-28.5,0.01
2022-01-30,-26.5,-27.5,0.0
2022-01-30,-26.5,-26.5,0.0
2022-01-30,-26.5,-25.5,0.0
2022-01-30,-26.5,-24.5,0.13
2022-01-30,-26.5,-23.5,0.0
2022-01-30,-26.5,-22.5,0.0
2022-01-30,-26.5,-21.5,0.0
2022-01-30,-26.5,-20.5,0.0
2022-01-30,-26.5,-19.5,0.0
2022-01-30,-26.5,-18.5,0.0
2022-01-30,-26.5,-17.5,0.0
2022-01-30,-26.5,-16.5,0.0
2022-01-30,-26.5,-15.5,0.0
2022-01-30,-26.5,-14.5,0.0
2022-01-30,-26.5,-13.5,0.0
2022-01-30,-26.5,-12.5,0.0
2022-01-30,-26.5,-11.5,0.0
2022-01-30,-26.5,-10.5,0.0
2022-01-30,-26.5,-9.5,0.0
2022-01-30,-26.5,-8.5,0.0
2022-01-30,-26.5,-7.5,0.0
2022-01-30,-26.5,-6.5,0.0
2022-01-30,-26.5,-5.5,0.0
2022-01-30,-26.5,-4.5,0.0
2022-01-30,-26.5,-3.5,0.0
2022-01-30,-26.5,-2.5,0.0
2022-01-30,-26.5,-1.5,0.0
2022-01-30,-26.5,-0.5,0.0
2022-01-30,-26.5,0.5,0.0
2022-01-30,-26.5,1.5,0.0
2022-01-30,-26.5,2.5,0.0
2022-01-30,-26.5,3.5,0.0
2022-01-30,-26.5,4.5,0.0
2022-01-30,-26.5,5.5,0.0
2022-01-30,-26.5,6.5,0.0
2022-01-30,-26.5,7.5,0.0
2022-01-30,-26.5,8.5,0.0
2022-01-30,-26.5,9.5,0.0
2022-01-30,-26.5,10.5,0.0
2022-01-30,-26.5,11.5,0.0
2022-01-30,-26.5,12.5,0.0
2022-01-30,-26.5,13.5,0.02
2022-01-30,-26.5,14.5,0.01
2022-01-30,-26.5,15.5,0.04
2022-01-30,-26.5,16.5,0.36
2022-01-30,-26.5,17.5,1.32
2022-01-30,-26.5,18.5,0.86
2022-01-30,-26.5,19.5,4.68
2022-01-30,-26.5,20.5,9.64
2022-01-30,-26.5,21.5,12.61
2022-01-30,-26.5,22.5,14.06
2022-01-30,-26.5,23.5,11.39
2022-01-30,-26.5,24.5,10.53
2022-01-30,-26.5,25.5,11.33
2022-01-30,-26.5,26.5,16.49
2022-01-30,-26.5,27.5,6.54
2022-01-30,-26.5,28.5,6.54
2022-01-30,-26.5,29.5,8.27
2022-01-30,-26.5,30.5,2.34
2022-01-30,-26.5,31.5,0.0
2022-01-30,-26.5,32.5,1.14
2022-01-30,-26.5,33.5,3.96
2022-01-30,-26.5,34.5,0.7
2022-01-30,-26.5,35.5,0.0
2022-01-30,-26.5,36.5,0.0
2022-01-30,-26.5,37.5,0.0
2022-01-30,-26.5,38.5,0.0
2022-01-30,-26.5,39.5,0.0
2022-01-30,-26.5,40.5,0.0
2022-01-30,-26.5,41.5,0.0
2022-01-30,-26.5,42.5,0.0
2022-01-30,-26.5,43.5,0.0
2022-01-30,-26.5,44.5,0.0
2022-01-30,-26.5,45.5,0.0
2022-01-30,-26.5,46.5,0.0
2022-01-30,-26.5,47.5,0.0
2022-01-30,-26.5,48.5,0.0
2022-01-30,-26.5,49.5,0.0
2022-01-30,-26.5,50.5,0.0
2022-01-30,-26.5,51.5,0.0
2022-01-30,-26.5,52.5,0.0
2022-01-30,-26.5,53.5,0.0
2022-01-30,-26.5,54.5,0.0
2022-01-30,-26.5,55.5,0.0
2022-01-30,-26.5,56.5,0.0
2022-01-30,-26.5,57.5,0.0
2022-01-30,-26.5,58.5,0.0
2022-01-30,-26.5,59.5,0.0
2022-01-30,-26.5,60.5,0.0
2022-01-30,-26.5,61.5,0.0
2022-01-30,-26.5,62.5,0.0
2022-01-30,-26.5,63.5,0.0
2022-01-30,-26.5,64.5,0.0
2022-01-30,-26.5,65.5,0.0
2022-01-30,-26.5,66.5,0.0
2022-01-30,-26.5,67.5,0.0
2022-01-30,-26.5,68.5,0.0
2022-01-30,-26.5,69.5,0.0
2022-01-30,-26.5,70.5,0.0
2022-01-30,-26.5,71.5,0.0
2022-01-30,-26.5,72.5,0.0
2022-01-30,-26.5,73.5,0.0
2022-01-30,-26.5,74.5,0.0
2022-01-30,-26.5,75.5,0.0
2022-01-30,-26.5,76.5,0.04
2022-01-30,-26.5,77.5,1.16
2022-01-30,-26.5,78.5,0.01
2022-01-30,-26.5,79.5,0.0
2022-01-30,-26.5,80.5,0.0
2022-01-30,-26.5,81.5,0.0
2022-01-30,-26.5,82.5,0.01
2022-01-30,-26.5,83.5,0.02
2022-01-30,-26.5,84.5,0.0
2022-01-30,-26.5,85.5,0.0
2022-01-30,-26.5,86.5,0.05
2022-01-30,-26.5,87.5,0.04
2022-01-30,-26.5,88.5,0.11
2022-01-30,-26.5,89.5,0.01
2022-01-30,-26.5,90.5,0.04
2022-01-30,-26.5,91.5,0.12
2022-01-30,-26.5,92.5,0.07
2022-01-30,-26.5,93.5,0.02
2022-01-30,-26.5,94.5,0.0
2022-01-30,-26.5,95.5,0.0
2022-01-30,-26.5,96.5,0.0
2022-01-30,-26.5,97.5,0.0
2022-01-30,-26.5,98.5,0.0
2022-01-30,-26.5,99.5,0.0
2022-01-30,-26.5,100.5,0.0
2022-01-30,-26.5,101.5,0.0
2022-01-30,-26.5,102.5,0.0
2022-01-30,-26.5,103.5,0.0
2022-01-30,-26.5,104.5,0.0
2022-01-30,-26.5,105.5,0.0
2022-01-30,-26.5,106.5,0.0
2022-01-30,-26.5,107.5,0.0
2022-01-30,-26.5,108.5,0.0
2022-01-30,-26.5,109.5,0.0
2022-01-30,-26.5,110.5,0.0
2022-01-30,-26.5,111.5,0.0
2022-01-30,-26.5,112.5,0.0
2022-01-30,-26.5,113.5,0.0
2022-01-30,-26.5,114.5,0.0
2022-01-30,-26.5,115.5,0.07
2022-01-30,-26.5,116.5,1.11
2022-01-30,-26.5,117.5,1.62
2022-01-30,-26.5,118.5,0.0
2022-01-30,-26.5,119.5,0.0
2022-01-30,-26.5,120.5,0.0
2022-01-30,-26.5,121.5,0.0
2022-01-30,-26.5,122.5,0.0
2022-01-30,-26.5,123.5,0.0
2022-01-30,-26.5,124.5,0.0
2022-01-30,-26.5,125.5,0.19
2022-01-30,-26.5,126.5,0.82
2022-01-30,-26.5,127.5,5.31
2022-01-30,-26.5,128.5,5.92
2022-01-30,-26.5,129.5,10.78
2022-01-30,-26.5,130.5,17.52
2022-01-30,-26.5,131.5,10.52
2022-01-30,-26.5,132.5,12.7
2022-01-30,-26.5,133.5,15.51
2022-01-30,-26.5,134.5,8.95
2022-01-30,-26.5,135.5,1.67
2022-01-30,-26.5,136.5,0.08
2022-01-30,-26.5,137.5,0.03
2022-01-30,-26.5,138.5,0.09
2022-01-30,-26.5,139.5,0.09
2022-01-30,-26.5,140.5,0.0
2022-01-30,-26.5,141.5,0.0
2022-01-30,-26.5,142.5,0.0
2022-01-30,-26.5,143.5,0.0
2022-01-30,-26.5,144.5,0.0
2022-01-30,-26.5,145.5,0.0
2022-01-30,-26.5,146.5,0.0
2022-01-30,-26.5,147.5,0.0
2022-01-30,-26.5,148.5,0.0
2022-01-30,-26.5,149.5,0.0
2022-01-30,-26.5,150.5,0.0
2022-01-30,-26.5,151.5,0.0
2022-01-30,-26.5,152.5,2.46
2022-01-30,-26.5,153.5,1.82
2022-01-30,-26.5,154.5,0.02
2022-01-30,-26.5,155.5,0.0
2022-01-30,-26.5,156.5,0.45
2022-01-30,-26.5,157.5,0.01
2022-01-30,-26.5,158.5,0.01
2022-01-30,-26.5,159.5,0.66
2022-01-30,-26.5,160.5,1.6
2022-01-30,-26.5,161.5,0.27
2022-01-30,-26.5,162.5,0.01
2022-01-30,-26.5,163.5,15.71
2022-01-30,-26.5,164.5,21.37
2022-01-30,-26.5,165.5,5.22
2022-01-30,-26.5,166.5,1.48
2022-01-30,-26.5,167.5,3.9
2022-01-30,-26.5,168.5,13.14
2022-01-30,-26.5,169.5,25.7
2022-01-30,-26.5,170.5,40.0
2022-01-30,-26.5,171.5,39.58
2022-01-30,-26.5,172.5,19.02
2022-01-30,-26.5,173.5,14.11
2022-01-30,-26.5,174.5,18.13
2022-01-30,-26.5,175.5,36.93
2022-01-30,-26.5,176.5,29.82
2022-01-30,-26.5,177.5,14.6
2022-01-30,-26.5,178.5,11.83
2022-01-30,-26.5,179.5,14.7
2022-01-30,-25.5,-179.5,25.66
2022-01-30,-25.5,-178.5,32.7
2022-01-30,-25.5,-177.5,38.43
2022-01-30,-25.5,-176.5,20.11
2022-01-30,-25.5,-175.5,7.56
2022-01-30,-25.5,-174.5,15.02
2022-01-30,-25.5,-173.5,16.19
2022-01-30,-25.5,-172.5,8.21
2022-01-30,-25.5,-171.5,11.03
2022-01-30,-25.5,-170.5,2.55
2022-01-30,-25.5,-169.5,3.05
2022-01-30,-25.5,-168.5,2.36
2022-01-30,-25.5,-167.5,6.46
2022-01-30,-25.5,-166.5,3.44
2022-01-30,-25.5,-165.5,1.15
2022-01-30,-25.5,-164.5,2.0
2022-01-30,-25.5,-163.5,2.28
2022-01-30,-25.5,-162.5,6.95
2022-01-30,-25.5,-161.5,14.19
2022-01-30,-25.5,-160.5,14.41
2022-01-30,-25.5,-159.5,10.46
2022-01-30,-25.5,-158.5,31.15
2022-01-30,-25.5,-157.5,34.25
2022-01-30,-25.5,-156.5,39.78
2022-01-30,-25.5,-155.5,50.48
2022-01-30,-25.5,-154.5,27.85
2022-01-30,-25.5,-153.5,0.96
2022-01-30,-25.5,-152.5,0.0
2022-01-30,-25.5,-151.5,0.0
2022-01-30,-25.5,-150.5,0.0
2022-01-30,-25.5,-149.5,1.98
2022-01-30,-25.5,-148.5,0.07
2022-01-30,-25.5,-147.5,0.48
2022-01-30,-25.5,-146.5,2.71
2022-01-30,-25.5,-145.5,3.85
2022-01-30,-25.5,-144.5,0.5
2022-01-30,-25.5,-143.5,0.0
2022-01-30,-25.5,-142.5,0.0
2022-01-30,-25.5,-141.5,0.0
2022-01-30,-25.5,-140.5,0.0
2022-01-30,-25.5,-139.5,0.0
2022-01-30,-25.5,-138.5,0.0
2022-01-30,-25.5,-137.5,0.0
2022-01-30,-25.5,-136.5,0.0
2022-01-30,-25.5,-135.5,0.0
2022-01-30,-25.5,-134.5,0.0
2022-01-30,-25.5,-133.5,0.0
2022-01-30,-25.5,-132.5,0.01
2022-01-30,-25.5,-131.5,0.0
2022-01-30,-25.5,-130.5,0.0
2022-01-30,-25.5,-129.5,0.07
2022-01-30,-25.5,-128.5,0.49
2022-01-30,-25.5,-127.5,13.32
2022-01-30,-25.5,-126.5,11.79
2022-01-30,-25.5,-125.5,4.94
2022-01-30,-25.5,-124.5,9.15
2022-01-30,-25.5,-123.5,14.07
2022-01-30,-25.5,-122.5,14.71
2022-01-30,-25.5,-121.5,24.19
2022-01-30,-25.5,-120.5,13.9
2022-01-30,-25.5,-119.5,7.79
2022-01-30,-25.5,-118.5,6.1
2022-01-30,-25.5,-117.5,2.84
2022-01-30,-25.5,-116.5,0.32
2022-01-30,-25.5,-115.5,0.0
2022-01-30,-25.5,-114.5,0.0
2022-01-30,-25.5,-113.5,0.0
2022-01-30,-25.5,-112.5,0.0
2022-01-30,-25.5,-111.5,0.0
2022-01-30,-25.5,-110.5,0.0
2022-01-30,-25.5,-109.5,0.0
2022-01-30,-25.5,-108.5,0.0
2022-01-30,-25.5,-107.5,0.0
2022-01-30,-25.5,-106.5,0.04
2022-01-30,-25.5,-105.5,0.0
2022-01-30,-25.5,-104.5,0.0
2022-01-30,-25.5,-103.5,0.0
2022-01-30,-25.5,-102.5,0.0
2022-01-30,-25.5,-101.5,0.01
2022-01-30,-25.5,-100.5,0.03
2022-01-30,-25.5,-99.5,0.0
2022-01-30,-25.5,-98.5,0.0
2022-01-30,-25.5,-97.5,0.0
2022-01-30,-25.5,-96.5,0.0
2022-01-30,-25.5,-95.5,0.0
2022-01-30,-25.5,-94.5,0.0
2022-01-30,-25.5,-93.5,0.0
2022-01-30,-25.5,-92.5,0.0
2022-01-30,-25.5,-91.5,0.0
2022-01-30,-25.5,-90.5,0.0
2022-01-30,-25.5,-89.5,0.0
2022-01-30,-25.5,-88.5,0.0
2022-01-30,-25.5,-87.5,0.0
2022-01-30,-25.5,-86.5,0.0
2022-01-30,-25.5,-85.5,0.0
2022-01-30,-25.5,-84.5,0.0
2022-01-30,-25.5,-83.5,0.0
2022-01-30,-25.5,-82.5,0.0
2022-01-30,-25.5,-81.5,0.0
2022-01-30,-25.5,-80.5,0.0
2022-01-30,-25.5,-79.5,0.0
2022-01-30,-25.5,-78.5,0.0
2022-01-30,-25.5,-77.5,0.0
2022-01-30,-25.5,-76.5,0.0
2022-01-30,-25.5,-75.5,0.0
2022-01-30,-25.5,-74.5,0.0
2022-01-30,-25.5,-73.5,0.0
2022-01-30,-25.5,-72.5,0.0
2022-01-30,-25.5,-71.5,0.0
2022-01-30,-25.5,-70.5,0.0
2022-01-30,-25.5,-69.5,0.0
2022-01-30,-25.5,-68.5,0.0
2022-01-30,-25.5,-67.5,0.16
2022-01-30,-25.5,-66.5,0.82
2022-01-30,-25.5,-65.5,1.34
2022-01-30,-25.5,-64.5,1.52
2022-01-30,-25.5,-63.5,0.0
2022-01-30,-25.5,-62.5,0.0
2022-01-30,-25.5,-61.5,0.0
2022-01-30,-25.5,-60.5,0.0
2022-01-30,-25.5,-59.5,0.0
2022-01-30,-25.5,-58.5,0.0
2022-01-30,-25.5,-57.5,0.0
2022-01-30,-25.5,-56.5,0.0
2022-01-30,-25.5,-55.5,0.17
2022-01-30,-25.5,-54.5,1.55
2022-01-30,-25.5,-53.5,4.31
2022-01-30,-25.5,-52.5,5.43
2022-01-30,-25.5,-51.5,4.33
2022-01-30,-25.5,-50.5,0.32
2022-01-30,-25.5,-49.5,1.26
2022-01-30,-25.5,-48.5,8.12
2022-01-30,-25.5,-47.5,18.09
2022-01-30,-25.5,-46.5,15.66
2022-01-30,-25.5,-45.5,24.14
2022-01-30,-25.5,-44.5,34.71
2022-01-30,-25.5,-43.5,31.98
2022-01-30,-25.5,-42.5,19.94
2022-01-30,-25.5,-41.5,14.6
2022-01-30,-25.5,-40.5,6.63
2022-01-30,-25.5,-39.5,5.97
2022-01-30,-25.5,-38.5,6.36
2022-01-30,-25.5,-37.5,32.45
2022-01-30,-25.5,-36.5,20.34
2022-01-30,-25.5,-35.5,0.97
2022-01-30,-25.5,-34.5,0.0
2022-01-30,-25.5,-33.5,1.25
2022-01-30,-25.5,-32.5,0.39
2022-01-30,-25.5,-31.5,1.03
2022-01-30,-25.5,-30.5,1.96
2022-01-30,-25.5,-29.5,1.13
2022-01-30,-25.5,-28.5,0.01
2022-01-30,-25.5,-27.5,0.0
2022-01-30,-25.5,-26.5,0.0
2022-01-30,-25.5,-25.5,0.0
2022-01-30,-25.5,-24.5,0.0
2022-01-30,-25.5,-23.5,0.0
2022-01-30,-25.5,-22.5,0.0
2022-01-30,-25.5,-21.5,0.0
2022-01-30,-25.5,-20.5,0.0
2022-01-30,-25.5,-19.5,0.0
2022-01-30,-25.5,-18.5,0.0
2022-01-30,-25.5,-17.5,0.0
2022-01-30,-25.5,-16.5,0.0
2022-01-30,-25.5,-15.5,0.01
2022-01-30,-25.5,-14.5,0.02
2022-01-30,-25.5,-13.5,0.05
2022-01-30,-25.5,-12.5,0.0
2022-01-30,-25.5,-11.5,0.0
2022-01-30,-25.5,-10.5,0.0
2022-01-30,-25.5,-9.5,0.0
2022-01-30,-25.5,-8.5,0.0
2022-01-30,-25.5,-7.5,0.0
2022-01-30,-25.5,-6.5,0.0
2022-01-30,-25.5,-5.5,0.0
2022-01-30,-25.5,-4.5,0.0
2022-01-30,-25.5,-3.5,0.0
2022-01-30,-25.5,-2.5,0.0
2022-01-30,-25.5,-1.5,0.0
2022-01-30,-25.5,-0.5,0.0
2022-01-30,-25.5,0.5,0.0
2022-01-30,-25.5,1.5,0.0
2022-01-30,-25.5,2.5,0.0
2022-01-30,-25.5,3.5,0.0
2022-01-30,-25.5,4.5,0.0
2022-01-30,-25.5,5.5,0.0
2022-01-30,-25.5,6.5,0.0
2022-01-30,-25.5,7.5,0.0
2022-01-30,-25.5,8.5,0.0
2022-01-30,-25.5,9.5,0.0
2022-01-30,-25.5,10.5,0.0
2022-01-30,-25.5,11.5,0.0
2022-01-30,-25.5,12.5,0.0
2022-01-30,-25.5,13.5,0.0
2022-01-30,-25.5,14.5,0.0
2022-01-30,-25.5,15.5,0.05
2022-01-30,-25.5,16.5,2.92
2022-01-30,-25.5,17.5,4.03
2022-01-30,-25.5,18.5,0.3
2022-01-30,-25.5,19.5,0.52
2022-01-30,-25.5,20.5,4.85
2022-01-30,-25.5,21.5,13.8
2022-01-30,-25.5,22.5,19.4
2022-01-30,-25.5,23.5,16.78
2022-01-30,-25.5,24.5,5.61
2022-01-30,-25.5,25.5,0.21
2022-01-30,-25.5,26.5,4.41
2022-01-30,-25.5,27.5,1.41
2022-01-30,-25.5,28.5,1.43
2022-01-30,-25.5,29.5,4.72
2022-01-30,-25.5,30.5,3.29
2022-01-30,-25.5,31.5,0.0
2022-01-30,-25.5,32.5,2.0
2022-01-30,-25.5,33.5,2.97
2022-01-30,-25.5,34.5,0.07
2022-01-30,-25.5,35.5,0.0
2022-01-30,-25.5,36.5,0.0
2022-01-30,-25.5,37.5,0.0
2022-01-30,-25.5,38.5,0.0
2022-01-30,-25.5,39.5,0.0
2022-01-30,-25.5,40.5,0.0
2022-01-30,-25.5,41.5,0.0
2022-01-30,-25.5,42.5,0.0
2022-01-30,-25.5,43.5,0.0
2022-01-30,-25.5,44.5,0.0
2022-01-30,-25.5,45.5,0.0
2022-01-30,-25.5,46.5,0.0
2022-01-30,-25.5,47.5,0.0
2022-01-30,-25.5,48.5,0.0
2022-01-30,-25.5,49.5,0.0
2022-01-30,-25.5,50.5,0.0
2022-01-30,-25.5,51.5,0.0
2022-01-30,-25.5,52.5,0.0
2022-01-30,-25.5,53.5,0.0
2022-01-30,-25.5,54.5,0.01
2022-01-30,-25.5,55.5,0.04
2022-01-30,-25.5,56.5,0.0
2022-01-30,-25.5,57.5,0.0
2022-01-30,-25.5,58.5,0.0
2022-01-30,-25.5,59.5,0.0
2022-01-30,-25.5,60.5,0.0
2022-01-30,-25.5,61.5,0.0
2022-01-30,-25.5,62.5,0.0
2022-01-30,-25.5,63.5,0.0
2022-01-30,-25.5,64.5,0.0
2022-01-30,-25.5,65.5,0.0
2022-01-30,-25.5,66.5,0.0
2022-01-30,-25.5,67.5,0.0
2022-01-30,-25.5,68.5,0.0
2022-01-30,-25.5,69.5,0.0
2022-01-30,-25.5,70.5,0.0
2022-01-30,-25.5,71.5,0.0
2022-01-30,-25.5,72.5,0.0
2022-01-30,-25.5,73.5,0.0
2022-01-30,-25.5,74.5,0.0
2022-01-30,-25.5,75.5,0.08
2022-01-30,-25.5,76.5,0.13
2022-01-30,-25.5,77.5,0.12
2022-01-30,-25.5,78.5,0.01
2022-01-30,-25.5,79.5,0.0
2022-01-30,-25.5,80.5,0.01
2022-01-30,-25.5,81.5,0.02
2022-01-30,-25.5,82.5,0.1
2022-01-30,-25.5,83.5,0.01
2022-01-30,-25.5,84.5,0.02
2022-01-30,-25.5,85.5,0.07
2022-01-30,-25.5,86.5,0.06
2022-01-30,-25.5,87.5,0.0
2022-01-30,-25.5,88.5,0.12
2022-01-30,-25.5,89.5,0.0
2022-01-30,-25.5,90.5,0.0
2022-01-30,-25.5,91.5,0.01
2022-01-30,-25.5,92.5,0.06
2022-01-30,-25.5,93.5,0.01
2022-01-30,-25.5,94.5,0.0
2022-01-30,-25.5,95.5,0.0
2022-01-30,-25.5,96.5,0.0
2022-01-30,-25.5,97.5,0.0
2022-01-30,-25.5,98.5,0.0
2022-01-30,-25.5,99.5,0.0
2022-01-30,-25.5,100.5,0.0
2022-01-30,-25.5,101.5,0.0
2022-01-30,-25.5,102.5,0.0
2022-01-30,-25.5,103.5,0.0
2022-01-30,-25.5,104.5,0.0
2022-01-30,-25.5,105.5,0.0
2022-01-30,-25.5,106.5,0.0
2022-01-30,-25.5,107.5,0.0
2022-01-30,-25.5,108.5,0.0
2022-01-30,-25.5,109.5,0.0
2022-01-30,-25.5,110.5,0.0
2022-01-30,-25.5,111.5,0.0
2022-01-30,-25.5,112.5,0.0
2022-01-30,-25.5,113.5,0.0
2022-01-30,-25.5,114.5,0.0
2022-01-30,-25.5,115.5,0.12
2022-01-30,-25.5,116.5,2.64
2022-01-30,-25.5,117.5,0.98
2022-01-30,-25.5,118.5,0.0
2022-01-30,-25.5,119.5,0.0
2022-01-30,-25.5,120.5,0.0
2022-01-30,-25.5,121.5,0.0
2022-01-30,-25.5,122.5,0.0
2022-01-30,-25.5,123.5,0.0
2022-01-30,-25.5,124.5,0.0
2022-01-30,-25.5,125.5,0.0
2022-01-30,-25.5,126.5,1.56
2022-01-30,-25.5,127.5,10.43
2022-01-30,-25.5,128.5,18.43
2022-01-30,-25.5,129.5,18.33
2022-01-30,-25.5,130.5,14.05
2022-01-30,-25.5,131.5,17.53
2022-01-30,-25.5,132.5,22.25
2022-01-30,-25.5,133.5,16.27
2022-01-30,-25.5,134.5,11.34
2022-01-30,-25.5,135.5,2.1
2022-01-30,-25.5,136.5,0.06
2022-01-30,-25.5,137.5,0.4
2022-01-30,-25.5,138.5,0.06
2022-01-30,-25.5,139.5,0.0
2022-01-30,-25.5,140.5,0.14
2022-01-30,-25.5,141.5,0.02
2022-01-30,-25.5,142.5,0.0
2022-01-30,-25.5,143.5,0.0
2022-01-30,-25.5,144.5,0.0
2022-01-30,-25.5,145.5,0.0
2022-01-30,-25.5,146.5,0.0
2022-01-30,-25.5,147.5,0.0
2022-01-30,-25.5,148.5,0.0
2022-01-30,-25.5,149.5,0.0
2022-01-30,-25.5,150.5,0.0
2022-01-30,-25.5,151.5,0.51
2022-01-30,-25.5,152.5,0.51
2022-01-30,-25.5,153.5,0.12
2022-01-30,-25.5,154.5,0.04
2022-01-30,-25.5,155.5,0.03
2022-01-30,-25.5,156.5,0.0
2022-01-30,-25.5,157.5,0.37
2022-01-30,-25.5,158.5,0.28
2022-01-30,-25.5,159.5,0.09
2022-01-30,-25.5,160.5,0.0
2022-01-30,-25.5,161.5,0.0
2022-01-30,-25.5,162.5,0.0
2022-01-30,-25.5,163.5,2.4
2022-01-30,-25.5,164.5,0.42
2022-01-30,-25.5,165.5,0.06
2022-01-30,-25.5,166.5,0.2
2022-01-30,-25.5,167.5,2.2
2022-01-30,-25.5,168.5,13.4
2022-01-30,-25.5,169.5,25.88
2022-01-30,-25.5,170.5,42.42
2022-01-30,-25.5,171.5,23.2
2022-01-30,-25.5,172.5,7.71
2022-01-30,-25.5,173.5,8.41
2022-01-30,-25.5,174.5,13.59
2022-01-30,-25.5,175.5,24.06
2022-01-30,-25.5,176.5,43.2
2022-01-30,-25.5,177.5,39.55
2022-01-30,-25.5,178.5,31.09
2022-01-30,-25.5,179.5,25.98
2022-01-30,-24.5,-179.5,27.51
2022-01-30,-24.5,-178.5,15.98
2022-01-30,-24.5,-177.5,10.18
2022-01-30,-24.5,-176.5,18.36
2022-01-30,-24.5,-175.5,10.08
2022-01-30,-24.5,-174.5,15.53
2022-01-30,-24.5,-173.5,21.77
2022-01-30,-24.5,-172.5,8.67
2022-01-30,-24.5,-171.5,9.16
2022-01-30,-24.5,-170.5,2.7
2022-01-30,-24.5,-169.5,1.51
2022-01-30,-24.5,-168.5,0.27
2022-01-30,-24.5,-167.5,0.37
2022-01-30,-24.5,-166.5,1.24
2022-01-30,-24.5,-165.5,0.05
2022-01-30,-24.5,-164.5,1.01
2022-01-30,-24.5,-163.5,2.88
2022-01-30,-24.5,-162.5,8.25
2022-01-30,-24.5,-161.5,12.36
2022-01-30,-24.5,-160.5,10.48
2022-01-30,-24.5,-159.5,10.53
2022-01-30,-24.5,-158.5,30.23
2022-01-30,-24.5,-157.5,29.09
2022-01-30,-24.5,-156.5,28.7
2022-01-30,-24.5,-155.5,28.39
2022-01-30,-24.5,-154.5,5.19
2022-01-30,-24.5,-153.5,0.16
2022-01-30,-24.5,-152.5,0.0
2022-01-30,-24.5,-151.5,0.0
2022-01-30,-24.5,-150.5,0.0
2022-01-30,-24.5,-149.5,1.05
2022-01-30,-24.5,-148.5,1.32
2022-01-30,-24.5,-147.5,8.79
2022-01-30,-24.5,-146.5,3.23
2022-01-30,-24.5,-145.5,0.54
2022-01-30,-24.5,-144.5,0.03
2022-01-30,-24.5,-143.5,0.01
2022-01-30,-24.5,-142.5,0.0
2022-01-30,-24.5,-141.5,0.0
2022-01-30,-24.5,-140.5,0.0
2022-01-30,-24.5,-139.5,0.0
2022-01-30,-24.5,-138.5,0.0
2022-01-30,-24.5,-137.5,0.0
2022-01-30,-24.5,-136.5,0.0
2022-01-30,-24.5,-135.5,0.0
2022-01-30,-24.5,-134.5,0.0
2022-01-30,-24.5,-133.5,0.0
2022-01-30,-24.5,-132.5,0.03
2022-01-30,-24.5,-131.5,0.0
2022-01-30,-24.5,-130.5,0.0
2022-01-30,-24.5,-129.5,4.49
2022-01-30,-24.5,-128.5,4.37
2022-01-30,-24.5,-127.5,16.58
2022-01-30,-24.5,-126.5,12.58
2022-01-30,-24.5,-125.5,21.01
